Aleph system no.,Country code,Language code (008),Language code (041),DDC,Personal author,Author_review_status,Author_birth_year,Author_death_year,Author_name_clean,Author_reconciliation_status,Author_Wikidata_label,Author_Wikidata_QID,Corporate author,Title,Title_clean,Edition,Imprint,Series,Subjects,Other personal authors,Other_personal_authors_clean,Other_authors_structure,Other corporate authors,DOM ID,Type,Genre
014643402,|||,und,,,"GATES, Hartley Baxter.",unchanged,,,"GATES, Hartley Baxter.",none,,,,"Woman's Resolve; or, Me, Woman versus Me, Man. A rallying song for women. (Addenda.). [electronic resource]","Woman's Resolve; or, Me, Woman versus Me, Man. A rallying song for women. (Addenda.).",,"[H. B. Gates: Stanstead, Quebec, 1898.]",,,,,,,lsidyv3a99d31a,song,Music
014643420,|||,und,,,,missing,,,,blank,,,,Golden Harvest. A daily companion containing Scripture texts and hymns [by various authors] for a month. [Illustrated.] [electronic resource],Golden Harvest. A daily companion containing Scripture texts and hymns [by various authors] for a month. [Illustrated.],,"London; Nuremberg printed : E. Nister, [1894.].",,,,,,,lsidyv3a98b79a,hymn,Music
014643437,|||,und,,,,missing,,,,blank,,,,"A Hunting Song; written in commemoration of a most famous Fox Chace, run by the Duke of Rutland's Hounds, December the 10th, 1805. [electronic resource]","A Hunting Song; written in commemoration of a most famous Fox Chace, run by the Duke of Rutland's Hounds, December the 10th, 1805.",,"[London : J. Brettell, 1810?].",,,,,,,lsidyv3a99033a,song,Music
014643438,|||,und,,,"JACKSON, Richard Charles.",unchanged,,,Richard Jackson,matched,Richard Jackson,Q18687967,,The Risen Life. Hymns and poems for the Christian year-Easter to Advent. [electronic resource],The Risen Life. Hymns and poems for the Christian year-Easter to Advent.,,"London : Masters & Co., 1883.",,,,,,,lsidyv3a99b4c1,hymn,Music
014643445,|||,und,,,,missing,,,,blank,,,,His Loving Kindness. A daily companion; containing Scripture texts and hymns [by various authors] for a month. [Illustrated.] [electronic resource],His Loving Kindness. A daily companion; containing Scripture texts and hymns [by various authors] for a month. [Illustrated.],,"London; Nuremberg printed : E. Nister, [1894.].",,,,,,,lsidyv3a98b701,hymn,Music
014643447,|||,und,,,"LAMB, James, Comedian.",unchanged,,,"LAMB, James, Comedian.",none,,,,"A small collection of original pieces (in verse), consisting of epistles, songs, rural ballads, and hymns. [electronic resource]","A small collection of original pieces (in verse), consisting of epistles, songs, rural ballads, and hymns.",,"[London?] : Privately printed, 1819.",,,,,,,lsidyv3a8acc82,hymn,Music
014643449,|||,und,,,"LAWTON, Alexander.",unchanged,,,Alexander Lawton,matched,Alexander Lawton,Q3719981,,Rollin Rone; or the Adventures of a Toper. A satirical poem. Night the first. [electronic resource],Rollin Rone; or the Adventures of a Toper. A satirical poem. Night the first.,,"London, 1847.",,,,,,,lsidyv3abefb91,opera,Music
014643461,|||,und,,,"LYTTEL, Edward Zechariah.",unchanged,,,"LYTTEL, Edward Zechariah.",none,,,,High in our Fatherland. A Christian melody. [electronic resource],High in our Fatherland. A Christian melody.,,"London : Novello & Co., [1885.].",,,,,,,lsidyv3a9748ac,melody,Music
014643526,|||,und,,,"POCOCK, Isaac.",unchanged,,,"POCOCK, Isaac.",none,,,,"Twenty Years Ago! A new melodramatic entertainment, in two acts [in prose], etc. [electronic resource]","Twenty Years Ago! A new melodramatic entertainment, in two acts [in prose], etc.",,"London, 1810.",,,,,,,lsidyv3a8c5741,melody,Music
014643530,|||,und,,,"POTTER, Robert, Prebendary of Norwich.",unchanged,,,"POTTER, Robert, Prebendary of Norwich.",none,,,,[A Farewell Hymne to the Country. Attempted in the manner of Spenser's Epithalamion.] [electronic resource],[A Farewell Hymne to the Country. Attempted in the manner of Spenser's Epithalamion.],Second edition.,"London, 1750.",,,,,,,lsidyv3a9fdf89,hymn,Music
014643545,|||,und,,,,missing,,,,blank,,,,"Risum teneatis? Amici: or, A True and diverting account of a late battle between a priest and a porter. In Hudibrastick verse. Address'd to the Orator of Clare-Market. [By Henry Price.] To which is added, the Fat vicar's race: or, a merry new song of a wager between Parson V-gh-n [i.e. Vaughan] ... and a gentleman in Staffordshire which was won by the former. Wrote by a gentleman, who saw the race performed. [electronic resource]","Risum teneatis? Amici: or, A True and diverting account of a late battle between a priest and a porter. In Hudibrastick verse. Address'd to the Orator of Clare-Market. [By Henry Price.] To which is added, the Fat vicar's race: or, a merry new song of a wager between Parson V-gh-n [i.e. Vaughan] ... and a gentleman in Staffordshire which was won by the former. Wrote by a gentleman, who saw the race performed.",,"[London] : J. Roberts, 1732.",,,"PRICE, Henry, Poetical Writer.","PRICE, Henry, Poetical Writer.",single or unclear,,lsidyv3abe4eaf,song,Music
014643613,enk,eng,,,"WALDRON, Francis Godolphin.",unchanged,,,Francis Godolphin Waldron,matched,Francis Godolphin Waldron,Q5481098,,"Songs, glees, &c. in a comick opera [by Francis G. Waldron] call'd The miller's maid. Founded on one of the admired “Rural tales,” written by Mr. Robert Bloomfield, etc. [electronic resource]","Songs, glees, &c. in a comick opera [by Francis G. Waldron] call'd The miller's maid. Founded on one of the admired “Rural tales,” written by Mr. Robert Bloomfield, etc.",,"The Author : London, [1804].",,,"BLOOMFIELD, Robert, Poet.","BLOOMFIELD, Robert, Poet.",single or unclear,,lsidyv3a97694c,opera,Music
014643614,|||,und,,,,missing,,,,blank,,,,Walking in the Light. A daily companion containing Scripture texts and hymns for a month. [Illustrated.] [electronic resource],Walking in the Light. A daily companion containing Scripture texts and hymns for a month. [Illustrated.],,"London; Nuremberg printed : E. Nister, [1894.].",,,,,,,lsidyv3a98bb93,hymn,Music
014643624,|||,und,,,"WOODWARD, Henry, Comedian.",unchanged,,,"WOODWARD, Henry, Comedian.",none,,,,"Songs, choruses, etc. ... in ... Harlequin's Jubilee, etc. [electronic resource]","Songs, choruses, etc. ... in ... Harlequin's Jubilee, etc.",,"London, 1770.",,,,,,,lsidyv3a9a2395,song,Music
014750936,|||,eng,,,,missing,,,,blank,,,,"An Account of the Estates, Trust, and other property, belonging to the Parish of St. Giles, Camberwell. [electronic resource]","An Account of the Estates, Trust, and other property, belonging to the Parish of St. Giles, Camberwell.",,"London, 1818.",,,,,,,lsidyv306bd8b5,opera,Music
014750948,|||,eng,,,"SMITH, George, of Coalville, Leicester.",unchanged,,,"SMITH, George, of Coalville, Leicester.",none,,,,"Gypsy Children; or, a Stroll in Gypsydom. With songs and stories [and musical notes], etc. [electronic resource]","Gypsy Children; or, a Stroll in Gypsydom. With songs and stories [and musical notes], etc.",,"London : Woodford, Fawcett & Co., [1889]",,,,,,,lsidyv30794b2a,song,Music
014756181,|||,eng,,,"GOICOECHEA, Sotero de.",unchanged,,,"GOICOECHEA, Sotero de.",none,,,,"A luminous guide for the British cooperative forces in Spain ... with particular information relative to the Basque Provinces [followed by an English and Spanish, and an English, Spanish and Basque vocabulary], etc. [electronic resource]","A luminous guide for the British cooperative forces in Spain ... with particular information relative to the Basque Provinces [followed by an English and Spanish, and an English, Spanish and Basque vocabulary], etc.",,"Bayonne, 1836.",,,,,,,lsidyv3bfa0620,opera,Music
014756366,|||,eng,,,"SMITH, George, of Coalville, Leicester.",unchanged,,,"SMITH, George, of Coalville, Leicester.",none,,,,"[Gypsy Children; or, a Stroll in Gypsydom. With songs and stories [and musical notes], etc.] [electronic resource]","[Gypsy Children; or, a Stroll in Gypsydom. With songs and stories [and musical notes], etc.]",New edition.,"London : W. Fawcett & Co., [1891.].",,,,,,,lsidyv3c0f3b42,song,Music
014767507,|||,eng,,,"BEST, William, B.A., Minister of South Parade Chapel, Leeds.",unchanged,,,"BEST, William, B.A., Minister of South Parade Chapel, Leeds.",none,,,,"The Question of the Day. Church Property: what is it, and whose? A paper, etc. [electronic resource]","The Question of the Day. Church Property: what is it, and whose? A paper, etc.",,"Leeds : [The Author], 1868.",,,,,,,lsidyv3c3a9e34,opera,Music
014767549,|||,eng,,,"BURT, Charles, Alderman of Richmond, Surrey.",unchanged,,,"BURT, Charles, Alderman of Richmond, Surrey.",none,,,,The Richmond Vestry. Notes of its history and operations from 1614 to 1890. (Borough of Richmond. The charter of incorporation. [With a map.]). [electronic resource],The Richmond Vestry. Notes of its history and operations from 1614 to 1890. (Borough of Richmond. The charter of incorporation. [With a map.]).,,"Richmond : R. A. Darnill, 1890.",,,,,,,lsidyv3c36d333,opera,Music
014767670,|||,eng,,,,missing,,,,blank,,,,"Election Budget of Squibs, Songs, &c. published during the contest ... at Norwich ... June, 1818, etc. [electronic resource]","Election Budget of Squibs, Songs, &c. published during the contest ... at Norwich ... June, 1818, etc.",,"Norwich : R. Lane, [1818]",,,,,,,lsidyv3c25c519,song,Music
014767697,|||,eng,,,,missing,,,,blank,,,,"How to Obtain Cheap Flour; or, a few remarks upon the objects ... to be gained from the establishment of co-operative flour-mills ... By An Unobserved Observer. [electronic resource]","How to Obtain Cheap Flour; or, a few remarks upon the objects ... to be gained from the establishment of co-operative flour-mills ... By An Unobserved Observer.",,"Doncaster : Printed for the Author, 1856.",,,,,,,lsidyv3c3d4804,opera,Music
014767892,|||,eng,,,,missing,,,,blank,,,,"An Abstract of Accounts for fourteen years ending Whitsuntide, 1840 ... relative to Property under the management of the Pious Use Trustees, etc. [electronic resource]","An Abstract of Accounts for fourteen years ending Whitsuntide, 1840 ... relative to Property under the management of the Pious Use Trustees, etc.",,"Leeds : Hobson and Smiles, 1841.",,,,,,,lsidyv3c347a87,opera,Music
014768095,|||,eng,,,,missing,,,,blank,,,,"The progress of Popery, and the means of resisting it considered, in a letter to the Vicar of Scarborough. By a Protestant. [electronic resource]","The progress of Popery, and the means of resisting it considered, in a letter to the Vicar of Scarborough. By a Protestant.",,"London : Manning & Mason, 1838.",,,,,,,lsidyv3c38c2dc,opera,Music
014768173,|||,eng,,,"SMITH, George, F.A.S.",unchanged,,,"SMITH, George, F.A.S.",none,,,,"The Cassiterides: an inquiry into the commercial operations of the Phœnicians in Western Europe, with particular reference to the British tin trade. [electronic resource]","The Cassiterides: an inquiry into the commercial operations of the Phœnicians in Western Europe, with particular reference to the British tin trade.",,"London, 1863.",,,,,,,lsidyv3c2ef36e,opera,Music
014768208,|||,eng,,,"TEALE, Thomas Pridgin, the Elder.",unchanged,,,"TEALE, Thomas Pridgin, the Elder.",unreconciled,,,,On a plastic operation for the restoration of the lower lip. [electronic resource],On a plastic operation for the restoration of the lower lip.,,"London : Printed by J. E. Adlard, 1855.",,,,,,,lsidyv3c3d47b3,opera,Music
014774021,|||,und,,,"Brooke, Frances, 1724?-1789.",manual review,,1789,"Brooke, Frances, 1724?-1789.",unreconciled,,,,"[Rosina, a comic opera ... The tenth edition.] [electronic resource]","[Rosina, a comic opera ... The tenth edition.]",The twelfth edition.,"London : T. Cadell, 1788.",,,,,,,lsidyv3a57fa3d,opera,Music
014774056,|||,und,,,,missing,,,,blank,,,,"The most pleasant song of Lady Bessy, the eldest daughter of ... Edward the fourth; and how she married King Henry the Seventh, etc. With notes by I. Heywood. [electronic resource]","The most pleasant song of Lady Bessy, the eldest daughter of ... Edward the fourth; and how she married King Henry the Seventh, etc. With notes by I. Heywood.",,"London, 1829.",,,"HEYWOOD, Thomas, F.S.A.","HEYWOOD, Thomas, F.S.A.",single or unclear,,lsidyv338ff16e,song,Music
014774076,|||,und,,,"Gilbert, W. S. (William Schwenck), 1836-1911",standardised,1836,1911,W. S. Gilbert,matched,W. S. Gilbert,Q348513,,"[An original comic opera, entitled: Utopia, Limited; or, The Flowers of Progress.] [electronic resource]","[An original comic opera, entitled: Utopia, Limited; or, The Flowers of Progress.]",[Another edition.],"London : Chappell & Co., [1893.].",,,,,,,lsidyv34ebc7a3,opera,Music
014774077,|||,und,,,"Gilbert, W. S. (William Schwenck), 1836-1911",standardised,1836,1911,W. S. Gilbert,matched,W. S. Gilbert,Q348513,,"A new and original opera, in two acts, entitled: The Yeomen of the Guard; or, The Merryman and his Maid, etc. [electronic resource]","A new and original opera, in two acts, entitled: The Yeomen of the Guard; or, The Merryman and his Maid, etc.",,"London : Chappell & Co., [1888.].",,,,,,,lsidyv34ebbbaf,opera,Music
014774126,|||,und,,,,missing,,,,blank,,,,"The Livery Rake, and Country Lass. An opera [in prose, with songs. By E. Phillips]. ... With the Musick prefix'd to each song. [electronic resource]","The Livery Rake, and Country Lass. An opera [in prose, with songs. By E. Phillips]. ... With the Musick prefix'd to each song.",,"London, 1733.",,,"PHILLIPS, Edward, Dramatist.","PHILLIPS, Edward, Dramatist.",single or unclear,,lsidyv3a8ada05,opera,Music
014774175,|||,und,,,"POCOCK, Isaac.",unchanged,,,"POCOCK, Isaac.",none,,,,"John of Paris, a comic opera in two acts. [electronic resource]","John of Paris, a comic opera in two acts.",,"London, 1814.",,,,,,,lsidyv34ec2911,opera,Music
014774179,|||,und,,,"POWER, Thomas, of Boston, Mass.",unchanged,,,"POWER, Thomas, of Boston, Mass.",unreconciled,,,,Masonic Melodies: adapted to the ceremonies and festivals of the Fraternity. [electronic resource],Masonic Melodies: adapted to the ceremonies and festivals of the Fraternity.,,"Boston [Mass.] : O. Ditson, 1844.",,,,,,,lsidyv346a2fb0,melody,Music
014774185,|||,und,,,"RAND, Theodore Harding.",unchanged,,,Theodore Harding Rand,matched,Theodore Harding Rand,Q15485903,,Song-waves. [In verse.] [electronic resource],Song-waves. [In verse.],,"pp. 121. William Briggs: Toronto, 1900.",,,,,,,lsidyv3479430b,song,Music
014774212,|||,und,,,"Smythe, Alfred.",unchanged,,,Alfred Smythe,matched,Alfred Smythe,Q62732468,,"Victoire. An entirely new ... comedy opera, etc. [electronic resource]","Victoire. An entirely new ... comedy opera, etc.",,"Dublin : Powderly & Co., 1893.",,,,,,,lsidyv318fce68,opera,Music
014774230,|||,und,,,"WARD, Montgomery Albert.",unchanged,,,"WARD, Montgomery Albert.",none,,,,"The Fisherman's Daughter. A new Irish comedy opera, etc. [electronic resource]","The Fisherman's Daughter. A new Irish comedy opera, etc.",,"Dublin : Swan & Co., 1892.",,,,,,,lsidyv32c9313e,opera,Music
014774236,|||,eng,,,"WHITE, George Whit.",unchanged,,,"WHITE, George Whit.",none,,,,"The Heart and Songs of the Spanish Sierras, etc. [electronic resource]","The Heart and Songs of the Spanish Sierras, etc.",,"London : T. F. Unwin, 1894.",,,,,,,lsidyv3bf95ee4,song,Music
014803665,|||,und,,,"AINSLIE, Ralph St. John.",unchanged,,,Ralph St John Ainslie,matched,Ralph St John Ainslie,Q21465603,,Sedbergh School Songs. Written and illustrated by R. St. J. Ainslie. [electronic resource],Sedbergh School Songs. Written and illustrated by R. St. J. Ainslie.,,"Leeds : R. Jackson, 1896.",,,,,,,lsidyv306bd689,song,Music
014803824,|||,und,,,,missing,,,,blank,,,,"Ali Baba, or the Forty Thieves. A burlesque extravaganza ... Adapted ... by ... E. A. P. Hobday, with ... new songs and music, selected and arranged by ... J. H. Leslie. [The libretto. With illustrations.] [electronic resource]","Ali Baba, or the Forty Thieves. A burlesque extravaganza ... Adapted ... by ... E. A. P. Hobday, with ... new songs and music, selected and arranged by ... J. H. Leslie. [The libretto. With illustrations.]",,"Bombay, 1884.",,,"HOBDAY, Edmund Arthur Ponsonby. -- Leslie, John H. (John Henry), 1858-1943.","HOBDAY, Edmund Arthur Ponsonby. -- Leslie, John H. (John Henry), 1858-1943.",multiple: dash,,lsidyv3abf4382 -- lsidyv34eca94e,song,Music
014803841,|||,und,,,"ALLAN, Thomas, and (George) Publishers.",unchanged,,,"ALLAN, Thomas, and (George) Publishers.",none,,,,"Allan's Illustrated Edition of Tyneside Songs and Readings. With lives, portraits, and autographs of the writers, and notes on the songs. Revised edition. [electronic resource]","Allan's Illustrated Edition of Tyneside Songs and Readings. With lives, portraits, and autographs of the writers, and notes on the songs. Revised edition.",,"Newcastle-upon-Tyne : T. & G. Allan, 1891.",,,,,,,lsidyv2aef84f2,song,Music
014803842,|||,und,,,"ALLAN, William, Sir, Civil Engineer .",unchanged,,,"ALLAN, William, Sir, Civil Engineer .",none,,,,A Book of Songs in English & Scottish. [With illustrations.] [electronic resource],A Book of Songs in English & Scottish. [With illustrations.],,"Sunderland : Hills & Co., 1890.",,,,,,,lsidyv3475a673,song,Music
014803916,|||,eng,,,,missing,,,,blank,,,,"Aluminium and Aluminium Alloys: their properties, uses, and methods of working them. [electronic resource]","Aluminium and Aluminium Alloys: their properties, uses, and methods of working them.",,"[Glasgow : Leisler, Bock & Co., 1893]",,,,,,,lsidyv3cc3b642,opera,Music
