Aleph system no.,Country code,Language code (008),Language code (041),Imprint,Imprint_clean,Publisher_clean,Publisher_role,Publication_place_final,Place_QA_status,Wikidata_QID_manual_sample,Year_end,Year_start,Year_status,Publication_year,DOM ID
14912278,|||,und,,"London : Harrison & Co., 1786.","London : Harrison & Co., 1786.",Harrison & Co.,Named publisher or ambiguous,London,Likely clean single place,Q84,,1786,Exact,1786,lsidyv3830e5b1
14912313,|||,und,,"Sittingbourne, 1864.","Sittingbourne, 1864.",,Missing,Sittingbourne,Likely clean single place,,,1864,Exact,1864,lsidyv38339662
14912328,|||,und,,"London : W. Griffin, [1770?].","London : W. Griffin, [1770?].",W. Griffin,Named publisher or ambiguous,London,Likely clean single place,Q84,,1770,Uncertain,1770,lsidyv3830db71
14912350,|||,ger,,"Leipzig, 1868 (Darmstadt [printed])","Leipzig, 1868 (Darmstadt [printed])",,Missing,"Leipzig, 1868 (Darmstadt )",Review: comma-separated,,,1868,Exact,1868,lsidyv383c8817 -- lsidyv383c8ced
14912378,|||,und,,"London, 1719.","London, 1719.",,Missing,London,Likely clean single place,Q84,,1719,Exact,1719,lsidyv3830ac9e
14912429,|||,und,,"London, Warwick [printed, 1853].","London, Warwick [printed, 1853].",,Missing,"London, Warwick",Review: comma-separated,,,1853,Exact,1853,lsidyv383432e5
14912462,|||,und,,"London, 1798.","London, 1798.",,Missing,London,Likely clean single place,Q84,,1798,Exact,1798,lsidyv3830a26c
14912492,|||,und,,"Edinburgh, 1854.","Edinburgh, 1854.",,Missing,Edinburgh,Likely clean single place,Q23436,,1854,Exact,1854,lsidyv383175c5
14912610,|||,und,,"London, 1798.","London, 1798.",,Missing,London,Likely clean single place,Q84,,1798,Exact,1798,lsidyv38308870
14912611,|||,und,,"London, 1798.","London, 1798.",,Missing,London,Likely clean single place,Q84,,1798,Exact,1798,lsidyv3830ed54
14912638,|||,und,,"Calcutta, 1828.","Calcutta, 1828.",,Missing,Calcutta,Likely clean single place,,,1828,Exact,1828,lsidyv38340c34
14912670,|||,und,,"London; Manchester [printed : H. Darbyshire & Co., 1886].","London; Manchester [printed : H. Darbyshire & Co., 1886].",H. Darbyshire & Co.,Named publisher or ambiguous,London; Manchester,Multiple places,,,1886,Exact,1886,lsidyv383147ae
14912677,|||,und,,"London, 1854.","London, 1854.",,Missing,London,Likely clean single place,Q84,,1854,Exact,1854,lsidyv3833fc25
14912679,|||,und,,"London, [1786.]","London, [1786.]",,Missing,London,Likely clean single place,Q84,,1786,Supplied,1786,lsidyv3830e2ff
14912706,|||,und,,"London : Printed by Thomas Brettell; sold by Thomas Hatchard, [1851?]","London : Printed by Thomas Brettell; sold by Thomas Hatchard, [1851?]",Printed by Thomas Brettell; sold by Thomas Hatchard,Printer statement,London,Likely clean single place,Q84,,1851,Uncertain,1851,lsidyv38337540
14919174,|||,swe,,"Stockholm, 1865.","Stockholm, 1865.",,Missing,Stockholm,Likely clean single place,,,1865,Exact,1865,lsidyv3851c624
14919218,|||,ger,,"Kiel, 1852.","Kiel, 1852.",,Missing,Kiel,Likely clean single place,,,1852,Exact,1852,lsidyv384f1951
14939300,ie,eng,,"Dublin : O'Donoghue & Co.; London : A.H. Bullen, 1904.","Dublin : O'Donoghue & Co.; London : A.H. Bullen, 1904.",O'Donoghue & Co.; London : A.H. Bullen,Named publisher or ambiguous,Dublin,Likely clean single place,Q1761,,1904,Exact,1904,lsidyv38647576
14939301,enk,eng,,"J. Wiseheart : Dublin, [1827].","J. Wiseheart : Dublin, [1827].",Dublin,Named publisher or ambiguous,J. Wiseheart,Likely clean single place,,,1827,Supplied,1827,lsidyv3861763f
14939342,|||,und,,"pp. 64. Elkin Mathews: London, 1919.","pp. 64. Elkin Mathews : London, 1919.",London,Named publisher or ambiguous,pp. 64. Elkin Mathews,Likely clean single place,,,1919,Exact,1919,lsidyv38651523
14939426,|||,und,,"M. Cooper : London, 1756.","M. Cooper : London, 1756.",London,Named publisher or ambiguous,M. Cooper,Likely clean single place,,,1756,Exact,1756,lsidyv3861405e
14939436,|||,und,,"London, 1845-47.","London, 1845-47.",,Missing,"London, 1845-47.",Review: comma-separated,,1847,1845,Exact,1845,lsidyv3862a63f
14939455,|||,und,,"pp. xii. 249. Simpkin, Marshall & Co.: London, [1927.]","pp. xii. 249. Simpkin, Marshall & Co. : London, [1927.]",London,Named publisher or ambiguous,"pp. xii. 249. Simpkin, Marshall & Co.",Multiple places,,,1927,Supplied,1927,lsidyv3863a6cf
14939470,|||,und,,"Dublin, [1865?]","Dublin, [1865?]",,Missing,Dublin,Likely clean single place,Q1761,,1865,Uncertain,1865,lsidyv38628d47
14939484,|||,und,,"pp. v. 57. Elliot Stock: London, 1917.","pp. v. 57. Elliot Stock : London, 1917.",London,Named publisher or ambiguous,pp. v. 57. Elliot Stock,Likely clean single place,,,1917,Exact,1917,lsidyv38648c87
14939568,|||,und,,"London : J. E. Hawkins, [1885.].","London : J. E. Hawkins, [1885.].",J. E. Hawkins,Named publisher or ambiguous,London,Likely clean single place,Q84,,1885,Supplied,1885,lsidyv386312e3
14939712,|||,und,,"pp. 120. Herbert Jenkins: London, 1917 [1916].","pp. 120. Herbert Jenkins : London, 1917 [1916].",London,Named publisher or ambiguous,pp. 120. Herbert Jenkins,Likely clean single place,,,1917,Supplied,1916,lsidyv3864b768
14939724,|||,und,,"Eastbourne : H. Holloway, 1882.","Eastbourne : H. Holloway, 1882.",H. Holloway,Named publisher or ambiguous,Eastbourne,Likely clean single place,,,1882,Exact,1882,lsidyv3865ad18
14939742,|||,und,,"Dublin, [1865?]","Dublin, [1865?]",,Missing,Dublin,Likely clean single place,Q1761,,1865,Uncertain,1865,lsidyv38628cf6
14939770,|||,und,,"London : Hodder and Stoughton, 1893.","London : Hodder and Stoughton, 1893.",Hodder and Stoughton,Named publisher or ambiguous,London,Likely clean single place,Q84,,1893,Exact,1893,lsidyv38611978
14939781,|||,und,,"pp. 34. Folk Press: London, [1925.]","pp. 34. Folk Press : London, [1925.]",London,Named publisher or ambiguous,pp. 34. Folk Press,Likely clean single place,,,1925,Supplied,1925,lsidyv38634c04
14939794,|||,und,,"Dublin, [1866?]","Dublin, [1866?]",,Missing,Dublin,Likely clean single place,Q1761,,1866,Uncertain,1866,lsidyv3862a3e4
14939866,|||,und,,"London : G. Routledge and Sons, 1884.","London : G. Routledge and Sons, 1884.",G. Routledge and Sons,Named publisher or ambiguous,London,Likely clean single place,Q84,,1884,Exact,1884,lsidyv38626863
14939879,|||,und,,"pp. 85. Maunsel & Co.: Dublin & London, 1918.","pp. 85. Maunsel & Co. : Dublin & London, 1918.",Dublin & London,Named publisher or ambiguous,pp. 85. Maunsel & Co.,Multiple places,,,1918,Exact,1918,lsidyv38648fa5
14939889,|||,und,,"pp. 144. T. Fisher Unwin: London, 1920.","pp. 144. T. Fisher Unwin : London, 1920.",London,Named publisher or ambiguous,pp. 144. T. Fisher Unwin,Likely clean single place,,,1920,Exact,1920,lsidyv3865236a
14939892,|||,und,,"Dublin, [1865?]","Dublin, [1865?]",,Missing,Dublin,Likely clean single place,Q1761,,1865,Uncertain,1865,lsidyv3862a486
14939928,|||,und,,"Dublin, [1866?]","Dublin, [1866?]",,Missing,Dublin,Likely clean single place,Q1761,,1866,Uncertain,1866,lsidyv3862a4d7
14939944,|||,und,,"pp. x. 104. William Blackwood & Sons: Edinburgh & London, 1905.","pp. x. 104. William Blackwood & Sons : Edinburgh & London, 1905.",Edinburgh & London,Named publisher or ambiguous,pp. x. 104. William Blackwood & Sons,Multiple places,,,1905,Exact,1905,lsidyv3865c7e4
14939960,|||,und,,"pp. xvi. 270. Hodder & Stoughton: London, 1908.","pp. xvi. 270. Hodder & Stoughton : London, 1908.",London,Named publisher or ambiguous,pp. xvi. 270. Hodder & Stoughton,Multiple places,,,1908,Exact,1908,lsidyv38643aef
14939961,|||,und,,"Dublin, [1866?]","Dublin, [1866?]",,Missing,Dublin,Likely clean single place,Q1761,,1866,Uncertain,1866,lsidyv3862a579
14939962,|||,und,,"[Dublin?, 1866?]","[Dublin?, 1866?]",,Missing,Dublin?,Likely clean single place,,,1866,Uncertain,1866,lsidyv3862a5ca
14939963,|||,und,,"Dublin, [1866?]","Dublin, [1866?]",,Missing,Dublin,Likely clean single place,Q1761,,1866,Uncertain,1866,lsidyv3862745f
14939964,|||,und,,"Dublin, [1866?]","Dublin, [1866?]",,Missing,Dublin,Likely clean single place,Q1761,,1866,Uncertain,1866,lsidyv3862a435
14939965,|||,und,,"Dublin : J. F. Nugent & Co., [1866?].","Dublin : J. F. Nugent & Co., [1866?].",J. F. Nugent & Co.,Named publisher or ambiguous,Dublin,Likely clean single place,Q1761,,1866,Uncertain,1866,lsidyv3862a528
14940047,|||,und,,"pp. 125. Herbert Jenkins: London, 1917.","pp. 125. Herbert Jenkins : London, 1917.",London,Named publisher or ambiguous,pp. 125. Herbert Jenkins,Likely clean single place,,,1917,Exact,1917,lsidyv3864baa0
15105910,|||,eng,,"London : Printed by William Bennett; sold by P. Elmsly, etc., 1796.","London : Printed by William Bennett; sold by P. Elmsly, etc., 1796.","Printed by William Bennett; sold by P. Elmsly, etc.",Printer statement,London,Likely clean single place,Q84,,1796,Exact,1796,lsidyv388251b1
15105953,|||,eng,,"London : John Murray, 1843.","London : John Murray, 1843.",John Murray,Named publisher or ambiguous,London,Likely clean single place,Q84,,1843,Exact,1843,lsidyv38935d81
15106106,|||,eng,,"London, 1748 [1768].","London, 1748 [1768].",,Missing,"London, 1748",Review: comma-separated,,,1748,Supplied,1768,lsidyv38825cdf
15106117,|||,eng,,"London : W. S. Fortey, [1892.].","London : W. S. Fortey, [1892.].",W. S. Fortey,Named publisher or ambiguous,London,Likely clean single place,Q84,,1892,Supplied,1892,lsidyv388c6eba
15106145,|||,eng,,"London : W. S. Fortey, [1892.].","London : W. S. Fortey, [1892.].",W. S. Fortey,Named publisher or ambiguous,London,Likely clean single place,Q84,,1892,Supplied,1892,lsidyv388c6fe3
15106162,|||,eng,,"London : W. S. Fortey, [1893.].","London : W. S. Fortey, [1893.].",W. S. Fortey,Named publisher or ambiguous,London,Likely clean single place,Q84,,1893,Supplied,1893,lsidyv388c7205
15106171,|||,eng,,"Mount Vernon, O. ; Dallas, Texas : A. B. Norton & Co., 1888.","Mount Vernon, O.; Dallas, Texas : A. B. Norton & Co., 1888.",A. B. Norton & Co.,Named publisher or ambiguous,"Mount Vernon, O.; Dallas, Texas",Multiple places,,,1888,Exact,1888,lsidyv38939084
15106174,|||,eng,,"London : W. S. Fortey, [1893.].","London : W. S. Fortey, [1893.].",W. S. Fortey,Named publisher or ambiguous,London,Likely clean single place,Q84,,1893,Supplied,1893,lsidyv388c5287
15106176,|||,eng,,"London, 1768.","London, 1768.",,Missing,London,Likely clean single place,Q84,,1768,Exact,1768,lsidyv388243d8
15106180,|||,eng,,"London : W. S. Fortey, [1893.].","London : W. S. Fortey, [1893.].",W. S. Fortey,Named publisher or ambiguous,London,Likely clean single place,Q84,,1893,Supplied,1893,lsidyv388c53a6
15106212,|||,eng,,"London : J. Newbery, 1765.","London : J. Newbery, 1765.",J. Newbery,Named publisher or ambiguous,London,Likely clean single place,Q84,,1765,Exact,1765,lsidyv38823e80
15106213,|||,eng,,"London : J. Newbery, 1766.","London : J. Newbery, 1766.",J. Newbery,Named publisher or ambiguous,London,Likely clean single place,Q84,,1766,Exact,1766,lsidyv38823f61
15106214,|||,eng,,"New York : G. P. Putnam's Sons, 1896.","New York : G. P. Putnam's Sons, 1896.",G. P. Putnam's Sons,Named publisher or ambiguous,New York,Likely clean single place,,,1896,Exact,1896,lsidyv3e530ebb
15106225,|||,eng,,"Philadelphia, 1878.","Philadelphia, 1878.",,Missing,Philadelphia,Likely clean single place,,,1878,Exact,1878,lsidyv38acf3dc
15106236,|||,eng,,"[London, 1892.]","[London, 1892.]",,Missing,London,Likely clean single place,Q84,,1892,Exact,1892,lsidyv388c70e8
15106276,|||,eng,,"New York : Charles B. Richardson, 1866.","New York : Charles B. Richardson, 1866.",Charles B. Richardson,Named publisher or ambiguous,New York,Likely clean single place,,,1866,Exact,1866,lsidyv38a7607f
15106281,|||,eng,,"London : W. S. Fortey, [1893.].","London : W. S. Fortey, [1893.].",W. S. Fortey,Named publisher or ambiguous,London,Likely clean single place,Q84,,1893,Supplied,1893,lsidyv388c549f
15106289,|||,eng,,"London : W. Griffin, 1765.","London : W. Griffin, 1765.",W. Griffin,Named publisher or ambiguous,London,Likely clean single place,Q84,,1765,Exact,1765,lsidyv38823cca
15115534,|||,eng,,"Albany : Joel Munsell, 1867.","Albany : Joel Munsell, 1867.",Joel Munsell,Named publisher or ambiguous,Albany,Likely clean single place,,,1867,Exact,1867,lsidyv38ca2a0d
15173167,|||,eng,,"New York : Harper & Brothers, 1884.","New York : Harper & Brothers, 1884.",Harper & Brothers,Named publisher or ambiguous,New York,Likely clean single place,,,1884,Exact,1884,lsidyv38d09054 -- lsidyv38d0a568
15174042,|||,eng,,"New York : D. Appleton and Co., 1874.","New York : D. Appleton and Co., 1874.",D. Appleton and Co.,Named publisher or ambiguous,New York,Likely clean single place,,,1874,Exact,1874,lsidyv38d861cb
15174120,|||,eng,,"New York : Dodd, Mead & Co., 1889.","New York : Dodd, Mead & Co., 1889.","Dodd, Mead & Co.",Named publisher or ambiguous,New York,Likely clean single place,,,1889,Exact,1889,lsidyv38d83be6
15177984,|||,mul,$aeng$alat,"Dublin : James McGlashan, 1847.","Dublin : James McGlashan, 1847.",James McGlashan,Named publisher or ambiguous,Dublin,Likely clean single place,Q1761,,1847,Exact,1847,lsidyv2c52e9d7
15177993,|||,eng,,"New York : D. Van Nostrand, 1863.","New York : D. Van Nostrand, 1863.",D. Van Nostrand,Named publisher or ambiguous,New York,Likely clean single place,,,1863,Exact,1863,lsidyv2aebb754
15178026,|||,eng,,"New York : G. P. Putnam's Sons, 1891, 99.","New York : G. P. Putnam's Sons, 1891, 99.",G. P. Putnam's Sons,Named publisher or ambiguous,New York,Likely clean single place,,,1891,Exact,1891,lsidyv2aff3fd5 -- lsidyv2b0022ce
15178054,|||,spa,,"El Ferrol, 1899.","El Ferrol, 1899.",,Missing,El Ferrol,Likely clean single place,,,1899,Exact,1899,lsidyv2b06d306
15178084,|||,eng,,"London : Printed for the Author, 1808 [1807]","London : Printed for the Author, 1808 [1807]",Printed for the Author,Printer statement,London,Likely clean single place,Q84,,1808,Supplied,1807,lsidyv2b0d07af
15178149,|||,spa,,"Mexico, 1836.","Mexico, 1836.",,Missing,Mexico,Likely clean single place,,,1836,Exact,1836,lsidyv2b0a18cc
15178180,|||,eng,,"New York : Doubleday & McClure Co., 1899.","New York : Doubleday & McClure Co., 1899.",Doubleday & McClure Co.,Named publisher or ambiguous,New York,Likely clean single place,,,1899,Exact,1899,lsidyv2b06f284 -- lsidyv2c776e84
15178213,|||,lat,,"Londini, 1839-45.","Londini, 1839-45.",,Missing,"Londini, 1839-45.",Review: comma-separated,,1845,1839,Exact,1839,lsidyv2c569e37 -- lsidyv2c56f9b5 -- lsidyv2c581340 -- lsidyv2c57465f -- lsidyv2c56511d
15178293,|||,ita,,"Roma, 1840.","Roma, 1840.",,Missing,Roma,Likely clean single place,,,1840,Exact,1840,lsidyv2c4fb1d0
15178349,|||,eng,,"London : J. C. Hotten, 1869.","London : J. C. Hotten, 1869.",J. C. Hotten,Named publisher or ambiguous,London,Likely clean single place,Q84,,1869,Exact,1869,lsidyv2b0f5c8e
15178371,|||,spa,,"Mexico, 1861.","Mexico, 1861.",,Missing,Mexico,Likely clean single place,,,1861,Exact,1861,lsidyv2b0a212a
15178381,|||,mul,$agre$alat,"Lipsiæ : Sumptibus ... B. G. Teubneri, 1830.","Lipsiæ : Sumptibus... B. G. Teubneri, 1830.",Sumptibus... B. G. Teubneri,Named publisher or ambiguous,Lipsiae,Likely clean single place,,,1830,Exact,1830,lsidyv2b287cf6 -- lsidyv2eaa32b7 -- lsidyv2ea9df33
15178443,|||,lat,,"Lipsiae, 1830.","Lipsiae, 1830.",,Missing,Lipsiae,Likely clean single place,,,1830,Exact,1830,lsidyv2b10dc7b
15178495,|||,eng,,"New York, 1863.","New York, 1863.",,Missing,New York,Likely clean single place,,,1863,Exact,1863,lsidyv2b09bdbf
15178497,|||,eng,,"Washington, 1869.","Washington, 1869.",,Missing,Washington,Likely clean single place,,,1869,Exact,1869,lsidyv2b09c128
15178503,|||,spa,,"Santiago de Chile, 1891.","Santiago de Chile, 1891.",,Missing,Santiago de Chile,Likely clean single place,,,1891,Exact,1891,lsidyv2b0c10ca
15210822,|||,ita,,"Padova, 1833.","Padova, 1833.",,Missing,Padova,Likely clean single place,,,1833,Exact,1833,lsidyv2e9f137a
15210836,|||,ita,,"Milano, 1886.","Milano, 1886.",,Missing,Milano,Likely clean single place,,,1886,Exact,1886,lsidyv2cc6b41b
15210837,|||,ita,,1889,1889,,Missing,,Missing,,,1889,Exact,1889,lsidyv2cc6638b
15210856,|||,spa,,"México, 1828.","México, 1828.",,Missing,Mexico,Likely clean single place,,,1828,Exact,1828,lsidyv2c92b39f
15210885,|||,ita,,"Roma, 1881.","Roma, 1881.",,Missing,Roma,Likely clean single place,,,1881,Exact,1881,lsidyv2cd02c09
15210909,|||,spa,,"Buenos Aires, 1882.","Buenos Aires, 1882.",,Missing,Buenos Aires,Likely clean single place,,,1882,Exact,1882,lsidyv3012af9c
15211137,|||,spa,,"Victoria de Durango, 1838.","Victoria de Durango, 1838.",,Missing,Victoria de Durango,Likely clean single place,,,1838,Exact,1838,lsidyv2c8a6ad5
15211163,|||,ger,,"Halle, 1849.","Halle, 1849.",,Missing,Halle,Likely clean single place,,,1849,Exact,1849,lsidyv2c914799
15246304,|||,ita,,"Milano, 1816.","Milano, 1816.",,Missing,Milano,Likely clean single place,,,1816,Exact,1816,lsidyv2ea5f896
15264364,|||,mul,$agre$alat,"Amstelodami, 1830-38.","Amstelodami, 1830-38.",,Missing,"Amstelodami, 1830-38.",Review: comma-separated,,1838,1830,Exact,1830,lsidyv2eaa13ec -- lsidyv2ea9f966
15264385,|||,mul,$agre$alat,"Lipsiae : Sumtibus J. A. G. Weigelii, 1821-25.","Lipsiae : Sumtibus J. A. G. Weigelii, 1821-25.",Sumtibus J. A. G. Weigelii,Named publisher or ambiguous,Lipsiae,Likely clean single place,,1825,1821,Exact,1821,lsidyv2eaad3db -- lsidyv2eaaee0a -- lsidyv2eaab5e9 -- lsidyv2eab0950
15264386,|||,mul,$agre$alat,"Lipsiae : In Libraria Weidmannia, 1819-32.","Lipsiae : In Libraria Weidmannia, 1819-32.",In Libraria Weidmannia,Named publisher or ambiguous,Lipsiae,Likely clean single place,,1832,1819,Exact,1819,lsidyv2eaa5c31 -- lsidyv2eaa4af3 -- lsidyv2eab4114
15742572,|||,eng,,"New York : D. Van Nostrand, 1867.","New York : D. Van Nostrand, 1867.",D. Van Nostrand,Named publisher or ambiguous,New York,Likely clean single place,,,1867,Exact,1867,lsidyv38ad217f
15742596,|||,und,,"pp. 112. Heath Cranton: London, [1922.]","pp. 112. Heath Cranton : London, [1922.]",London,Named publisher or ambiguous,pp. 112. Heath Cranton,Likely clean single place,,,1922,Supplied,1922,lsidyv38656e72
15742598,|||,eng,,"London : Longmans, Green & Co. ; Dublin : Hodges, Figgis & Co., 1888.","London : Longmans, Green & Co.; Dublin : Hodges, Figgis & Co., 1888.","Longmans, Green & Co.; Dublin : Hodges, Figgis & Co.",Named publisher or ambiguous,London,Likely clean single place,Q84,,1888,Exact,1888,lsidyv38b4a469
15742599,|||,eng,,"London : Longmans, Green & Co. ; Dublin : Hodges, Figgis & Co., 1889.","London : Longmans, Green & Co.; Dublin : Hodges, Figgis & Co., 1889.","Longmans, Green & Co.; Dublin : Hodges, Figgis & Co.",Named publisher or ambiguous,London,Likely clean single place,Q84,,1889,Exact,1889,lsidyv38b4cc9c
15742650,|||,und,,"London : J. C. Hotten, 1865.","London : J. C. Hotten, 1865.",J. C. Hotten,Named publisher or ambiguous,London,Likely clean single place,Q84,,1865,Exact,1865,lsidyv3865a74a
15742730,|||,und,,"London : George Routledge & Sons, 1880.","London : George Routledge & Sons, 1880.",George Routledge & Sons,Named publisher or ambiguous,London,Likely clean single place,Q84,,1880,Exact,1880,lsidyv3d86c578
15742795,|||,und,,"London, [1800?]","London, [1800?]",,Missing,London,Likely clean single place,Q84,,1800,Uncertain,1800,lsidyv2eb0dfc5
15742835,|||,und,,"[London,] , 1766.","[London, ], 1766.",,Missing,London,Likely clean single place,Q84,,1766,Exact,1766,lsidyv3150fa3f
